,ProductUrl,productTitle,productPrice,averageRating,reviewTitle,reviewDescription,reviewAuthor,reviewAt,reviewLikes,reviewDislikes,certifiedBuyer,reviewerLocation,scrapedAt,uniqId
381,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Value-for-money,Overall good TV,jagannadham g,1 month ago,0,0,True, Thiruvananthapuram,20/02/2022 02:03:54,cfba5104-6282-5cf0-aac8-c4e3042a5690
382,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Worth the money,100% ok LG IS THE BEST.    NO 1 .... LG,H S panchakshari  Swamy,5 months ago,3,1,True, Tumkur,20/02/2022 02:03:54,95e31807-d015-597c-a6e3-047ccfa3ad0e
387,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Wonderful,So far no issues running good.,SHANKAR A,3 months ago,0,0,True, Krishnagiri District,20/02/2022 02:03:54,d0915339-263f-5646-9c36-e6fc93b1e835
388,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Best in the market!,Awesome picture quality and sound,Sohan Pant,1 month ago,0,0,True, Dehradun,20/02/2022 02:03:54,0cc41446-2a18-55fb-83dc-d3a6baab972d
389,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Great product,Good product..worth for money.,Rajasekar Felix,1 month ago,0,0,True, Tuticorin,20/02/2022 02:03:54,6ba0924f-4bb3-56bb-9668-ebbd56468998
392,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Good choice,Pros- good picture quality - MEMS does the job well- great sound qualityCons - Software experience is a bit laggy,Binu PV,1 month ago,0,0,True, Kottayam District,20/02/2022 02:03:54,1dc91f5f-b74a-5605-a016-4ef059206f05
394,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Wonderful,Value of money video quality is good no issue support rj45 & wifi 5G I like it,anil kumar,4 months ago,3,2,True, Jaipur,20/02/2022 02:03:55,72525861-9e69-5757-95c3-47b9ceaa45dc
396,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Great product,Awesome picture quality & massive sound quality at very good price.,Mohd Ahmar,1 month ago,0,0,True, Lucknow,20/02/2022 02:03:55,6ddadf66-d4fd-5a27-9d5a-a1f2fe0bda02
397,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Excellent,Better than expected. 100% satisfied,Rao Srujan,1 month ago,0,0,True, Bengaluru,20/02/2022 02:03:55,4260e11f-b421-561e-87db-c93a737a4df3
398,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Waste of money!,"Felt cheated, description sats that it has magic remote with it but ut doesn't. Flipkart please provide a magic remote as well",Anushka  Seth,6 months ago,5,6,True, Bhilai,20/02/2022 02:03:55,48cad73e-3544-54de-a891-3500b7a497ca
400,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Worth the money,Best moto t v,Ragipindi Guravareddy ,1 month ago,0,0,True, Hanuman Junction,20/02/2022 02:03:55,6ad0cd30-04ac-5404-8aac-09c81c0ae466
401,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Classy product,Over all good deal,Ankit  Jeetpure,3 months ago,0,0,True, Athner,20/02/2022 02:03:55,db70f0d8-8c16-5b17-ba10-694e143828e0
402,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Perfect product!,"Thank you for your response. Superb Display and performance awesome, overall Love it. Thanks to Flipkart,😊.",Raj Kumar,4 months ago,4,0,True, Kurnool,20/02/2022 02:03:55,cf632066-c4e8-5d81-9842-a1513fbeb8ac
403,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Terrific purchase,Good quality,Shabbir Ahmed,3 months ago,7,1,True, Bengaluru,20/02/2022 02:03:55,3d31d50a-334a-5a4b-bffc-6c69f6819316
404,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Very Good,Very good tv best in class,Adnan Qureshi,4 months ago,7,1,True, Didwana,20/02/2022 02:03:55,80b5018c-ca92-57dc-b92f-0e0e9afc3398
405,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Very Good,"Very good . Value for money 55k is very big tv for normal person who was viewing previous 21"" crt /lcd tv .Just felt aound clarity is not good that much.",Hrishikesh  Chinchalikar,3 months ago,7,2,True, Navi Mumbai,20/02/2022 02:03:55,c0db51c0-7d85-5067-a95e-b1a0b2bc52bf
407,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Worth every penny,"Picture quality is very good but I think it is not an ips panal , other than that  sound quality is very good, no any connectivity issues .Working well , I impressed with  picture quality it is superb Even if we connect  sd channel on it",Raghunath Kshetry,6 months ago,3,0,True, Degloor,20/02/2022 02:03:55,144fcfee-8c6a-5b67-bc30-782eb1408eb4
408,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Could be way better,"Tv get shut off for a second or so many a time ,secondly while starting some times wired images appear instead of Motorola  logo",Sarvjeet Singh Basra,3 months ago,3,0,True, Ajmer,20/02/2022 02:03:55,1ebafa92-1247-511c-bd22-c47b22aac833
409,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Brilliant,"I was skeptical between 3 brands Mi 5x 50Samsung 50 AUE70Lg 50 U7500Mi being cheap lack in build quality, sound quality, risk of getting issues later onSamsung being good in picture quality but lack in sound qualityThen I switch to LG, the good thing about LG is that it is having both i.e good sound and picture quality..Don't worry about web os of you are using it for normal purpose.. i.e. every day to day apps will be there , sonyliv,prime,hotstar etc..There are two other good ...",Deepak Saini,3 months ago,11,6,True, New Chandigarh,20/02/2022 02:03:55,edf6b9c4-5b72-50ce-9a78-e70436ae0e40
410,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Pretty good,Connectivity issues ...Voice breaking while playing the video when connected to latest wireless headset also.....same headset sounds smooth with other televisions.....need to fix those issues...Rest other features are ok with Motorola qled tv so far,Sandeep P,4 months ago,3,0,True, Secunderabad,20/02/2022 02:03:55,a9636106-7e6d-50f7-ba3f-173d9f60ba7c
412,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Just wow!,Good tv in budget,ashvek kambli,4 months ago,37,22,True, Mapusa,20/02/2022 02:03:55,c0fea07e-dd4e-51c0-9b4e-6c11d51ecf86
413,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Absolute rubbish!,"Am not get in this pack magic remote ,their response not good and my refund amount not been received till date don't buy in online .In this product available magic remote but they given normal one",Vinod Dhiravath,1 month ago,6,4,True, Hyderabad,20/02/2022 02:03:55,6b81ea0e-ba91-549b-b2d9-e475dc283e66
414,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Awesome,Super viewing experience,Srinivas  Jarugula,4 months ago,13,4,True, Hyderabad,20/02/2022 02:03:55,a5009f6f-4265-55b6-9430-cfeca44d732c
415,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Nice product,"Got it during Big billion day sale at 36K including 2 year added Warranty so total warranty of product is now 5 years which is a secure deal considering Panel life if also not that much…At this price it is one of the best in the market considering all brand, Yes Sony is the only brand which is better than LG and LG is 2nd best in the whole Television Market but Sony TV for same specifications will cost you above 50-55K which is too high.. Thus , it provides better experience at budget f...",Suraj  Singh,2 months ago,2,0,True, Lucknow,20/02/2022 02:03:55,eb97ad87-ae0b-5225-a5de-51317ce00f36
417,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Must buy!,"Very nice picture and sound qualitied. WebOS is not upto the mark, very clumsy, needs to simplify like Android and  need to add frequently used apps like JioTV",Ramakrishna K,6 months ago,3,1,True, Nandigama,20/02/2022 02:03:55,7ccbb47b-63b4-53fc-8d85-c705f68e7f59
418,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Super!,Good product. Thanks flipkart,Rajesh Soni,1 month ago,0,0,True, Jaipur,20/02/2022 02:03:55,9debfc83-78af-54b5-b167-98868c99925b
419,https://www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9,MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad,"₹44,999",4.4,Brilliant,Best product,Vishal D Bedekar,2 months ago,6,2,True, Raigarh District,20/02/2022 02:03:55,8a52f4b0-20ff-5ff5-94c1-c03408e47a64
420,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Wonderful,"I have looked for various brands and researched extensively before buying this tv. In short, for people looking for other options, this lg tv beats all other brands like hisense, mi, sansui, kodak, vu, blaunkpunkt, motorola, nokia, thomson etc. I have seen some of the tvs above mentioned by naked eye and no one comes close to this. Other brands boast of extensive features, but as they say they are all ""jack of all trades, but master of none"". Trust me, hdr on this tv is better than dolby visi...",Vishnu Vardhan,6 months ago,16,14,True, Visakhapatnam,20/02/2022 02:03:55,47532ba3-616b-5917-b013-8cd885eb983a
422,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Mind-blowing purchase,Extraordinary choice I am writing it after using for 1week excellent picture quality with different brightness settings easy connecting good sound quality with little bass specially I like picture ratio adjustment manually,Srujan Kumar,4 months ago,5,5,True, Ramagundam,20/02/2022 02:03:55,846aadfe-5582-50fd-8143-1d7b76c92efd
423,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Great product,"Worth for money, don’t listen to anyone best product to buy, happy with the TV & Flipkart.",Prakash M,1 month ago,0,0,True, Mysuru,20/02/2022 02:03:55,f8ab5108-4e5c-5426-82f3-d42d272d93eb
424,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Great product,Great experience. Wonderful picture quality and good sound quality. No issue with grey uniformity. Good viewing angles. Good upscaling capability of tv. Natural colors. And use expert mode for less strain to eyes!,Vishnu Nandan,4 months ago,5,4,True, Chittanda,20/02/2022 02:03:55,6c397ab5-e0f7-5dfb-bd1b-34f909fa0c75
425,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Perfect product!,"I purchase this tv a lot of research. Than purchase lg50 inch lg tv. Because lg product is long durable and service . This tv is very good .This is user reveiw not fake. Picture is great. Sound is loud but bass low.Start processing is very quickly . App and mobile connectivity like wi Fi ,screen mirroring and bloothoot is very fast and quick.Go for this without hagitation.",Sunil Kumar,1 month ago,0,0,True, Noorpur,20/02/2022 02:03:56,9f4c3c44-0ec0-54cf-b38e-988c806d342f
427,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Wonderful,Good 👍,Avinash kumar,2 months ago,0,0,True, Biharsharif,20/02/2022 02:03:56,6a2c2272-4997-5d5d-b7a4-04d082fc52c5
428,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Highly recommended,Excellent tv,deepak gupta,2 months ago,0,0,True, Khunti,20/02/2022 02:03:56,2568e2f3-2d13-5d81-8b40-e96021abee8b
432,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Did not meet expectations,Cast is not working. Disappointed 😞,mohd abdul  bari,4 months ago,1,1,True, Hyderabad,20/02/2022 02:03:56,8cc4d3fd-bb3f-5867-9f6d-76c8bb604c92
433,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Terrific purchase,Value for moneySuperb Picture clarity,Gopu  Gopinath,4 months ago,2,1,True, Muvattupuzha,20/02/2022 02:03:56,2d17b88e-ccd1-5a92-9ffb-4a38d2c61bdb
434,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Just wow!,Excellent,JOHNSON  ALLESE,6 months ago,2,1,True, Kottayam District,20/02/2022 02:03:56,d2a5412a-6a50-5bc6-af63-3ad59aec1264
435,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Good choice,Nice TV for longer duration Lg tv is good compare to Chinese tv really good,pavan kumar,6 months ago,2,1,True, Hyderabad,20/02/2022 02:03:56,bc62d084-416a-5e08-a814-e1a31419405d
436,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Awesome,Excellent Purchase from Flipkart .......Really loved it,Amey Deshmukh,14 days ago,1,0,True, Pune,20/02/2022 02:03:56,0132f243-0d04-5504-9c60-b5e236a228c0
437,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Awesome,My review is after using 4months 1-sound quality is awesome.2- it has ips display (55inch) viewing angle is great.3- connectivity is also nice.Overall I loved the product.,Md Badre Alam,14 days ago,1,0,True, Patna,20/02/2022 02:03:56,93e65aed-50de-5502-a381-be36c7d3ef05
438,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Nice product,Over all good ✌️🤩,Hari Krishnan,20 days ago,0,0,True, Kottayam District,20/02/2022 02:03:56,0d4001c2-e4ee-5b40-a390-f915b1f144f9
439,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Very Good,For watching OTT content the best tv compared to Chinese brands. Netflix even with hd(720p) is great viewing experience. I can watch 4k content on OTT via Wifi connection with out any delay on starting and no buffering at all. For the above mentioned case I have experienced delay in my old mi tv 43inch one.,Johns Abraham,1 month ago,1,0,True, Kozhikode District,20/02/2022 02:03:56,ceeb6d10-2afc-5d45-ae5f-ffb5bf4ca0b0
440,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Best in the market!,wow,Shubam Sharma,2 months ago,1,0,True, Jammu,20/02/2022 02:03:56,12c7d8e3-c655-5cfc-a8fa-36a97d75ce5c
441,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Great product,I got IPS panel in 50 inch everyone in reviews were saying VA panel in 50 inch. Recommended TV,Ankit Yadav,2 months ago,1,0,True, Jabalpur,20/02/2022 02:03:56,3039b642-b8d6-590b-8487-7c72ddb0915f
451,https://www.flipkart.com/lg-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfe3445cd6a02d,LG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,"₹36,499",4.4,Value-for-money,Very good,Pradeep Meher,3 months ago,0,0,True, Balangir District,20/02/2022 02:04:04,c591da88-665c-585f-929b-59ebb07b5073
